,Symbol,Name,Industry,Name_of_war,change_a1,change_a2,change_a3,change_b1,change_b2,avg.change,index_d1,index_d2,index_d3
20,DIS,Walt Disney Co,미디어 및 출판,영원한자유작전-트랜스사하라,-0.20999999999999375,0.12999999999999545,-0.730000000000004,-0.12999999999999545,0.1599999999999966,0.018000000000002105,-1166.6666666664955,722.2222222221126,-4055.5555555551036
21,BAC,Bank of America Corp,은행,영원한자유작전-트랜스사하라,0.4399999999999977,0.00999999999999801,-0.030000000000001137,0.14000000000000057,-0.0899999999999963,0.30799999999999983,142.8571428571422,3.2467532467526024,-9.740259740260115
22,HD,Home Depot Inc,전문품 상점,영원한자유작전-트랜스사하라,0.17999999999999972,0.14000000000000057,-0.12999999999999545,0.35999999999999943,-0.07000000000000028,0.3719999999999999,48.38709677419349,37.63440860215071,-34.94623655913857
23,VZ,Verizon Communications Inc,통신 서비스,영원한자유작전-트랜스사하라,0.030000000000001137,0.00999999999999801,-0.0799999999999983,0.07000000000000028,-0.030000000000001137,1.4210854715202005e-15,2111062325330000.0,703687441776500.0,-5629499534213000.0
24,XOM,Exxon Mobil Corp,오일 및 가스,영원한자유작전-트랜스사하라,-0.4000000000000057,-0.6099999999999994,1.1799999999999926,0.01999999999999602,0.5400000000000063,0.23799999999999671,-168.06722689076102,-256.30252100840664,495.7983193277348
25,KO,Coca-Cola Co,음료,영원한자유작전-트랜스사하라,0.019999999999999574,0.0,-0.05000000000000071,-0.10000000000000142,0.07000000000000028,-0.021999999999999888,-90.90909090908944,-0.0,227.27272727273166
26,T,AT&T Inc,통신 서비스,영원한자유작전-트랜스사하라,-0.19000000000000483,-0.28000000000000114,0.30000000000000426,0.11999999999999744,0.36999999999999744,0.26200000000000045,-72.51908396946737,-106.87022900763384,114.50381679389456
27,TM,Toyota Motor Corp ADR,자동차 및 자동차 부품,영원한자유작전-트랜스사하라,0.20999999999997954,-0.1599999999999966,-0.3100000000000023,0.46000000000000796,-0.37999999999999545,0.49800000000000183,42.168674698790916,-32.12851405622409,-62.24899598393597
28,ABT,Abbott Laboratories,헬스케어 장비 및 용품,영원한자유작전-트랜스사하라,-0.11999999999999744,-0.019999999999999574,-0.120000000000001,0.05000000000000071,0.05999999999999872,0.1220000000000006,-98.36065573770234,-16.393442622950392,-98.36065573770524
29,NKE,Nike Inc Class B,섬유 및 의류,영원한자유작전-트랜스사하라,0.22000000000000064,0.129999999999999,0.08000000000000007,-0.019999999999999574,-0.08999999999999986,0.10199999999999995,215.68627450980466,127.45098039215594,78.43137254901971
30,CVX,Chevron Corp,오일 및 가스,영원한자유작전-트랜스사하라,-0.7800000000000011,-1.230000000000004,1.2900000000000063,-0.269999999999996,0.2400000000000091,0.3379999999999995,-230.76923076923143,-363.9053254437887,381.65680473373016
31,ORCL,Oracle Corp,소프트웨어 및 IT서비스,영원한자유작전-트랜스사하라,-0.10999999999999943,-0.21000000000000085,-0.16000000000000014,-0.19000000000000128,0.28000000000000114,-0.13200000000000003,83.33333333333289,159.0909090909097,121.21212121212127
32,PFE,Pfizer Inc,제약,영원한자유작전-트랜스사하라,0.05999999999999872,-0.03999999999999915,0.08999999999999986,0.14999999999999858,0.129999999999999,0.16799999999999926,35.71428571428511,-23.809523809523405,53.571428571428726
33,MRK,Merck & Co Inc,제약,영원한자유작전-트랜스사하라,-0.10000000000000142,-0.6200000000000045,-0.10000000000000142,-0.030000000000001137,-0.39000000000000057,-0.16599999999999965,60.24096385542267,373.493975903618,60.24096385542267
34,NVS,Novartis AG ADR,제약,영원한자유작전-트랜스사하라,0.07000000000000028,-0.23000000000000398,-0.010000000000005116,-0.05000000000000426,0.2700000000000031,0.07399999999999948,94.59459459459563,-310.81081081081834,-13.513513513520522
35,CRM,Salesforce.Com Inc,소프트웨어 및 IT서비스,영원한자유작전-트랜스사하라,-0.009999999999999787,0.11999999999999922,0.009999999999999787,0.08999999999999986,0.28999999999999915,0.14199999999999982,-7.04225352112662,84.50704225352068,7.04225352112662
36,ACN,Accenture PLC Class A,소프트웨어 및 IT서비스,영원한자유작전-트랜스사하라,-0.01999999999999602,0.6000000000000014,-0.10999999999999943,-0.07000000000000028,0.5,0.2219999999999999,-9.00900900900722,270.27027027027106,-49.54954954954932
37,TMO,Thermo Fisher Scientific Inc,헬스케어 장비 및 용품,영원한자유작전-트랜스사하라,-0.10000000000000142,0.6600000000000037,-0.7199999999999989,-0.25,0.6700000000000017,0.06800000000000068,-147.05882352941236,970.5882352941134,-1058.8235294117524
38,LLY,Eli Lilly and Co,제약,영원한자유작전-트랜스사하라,0.03999999999999915,-0.28000000000000114,0.1600000000000037,0.240000000000002,-0.0799999999999983,0.3760000000000005,10.638297872340184,-74.46808510638319,42.55319148936263
39,MCD,Mcdonald's Corp,호텔 및 엔터테인먼트,영원한자유작전-트랜스사하라,0.07000000000000028,-0.030000000000001137,-0.37999999999999545,0.07000000000000028,0.060000000000002274,0.2460000000000008,28.45528455284555,-12.195121951219935,-154.4715447154448
40,DHR,Danaher Corp,헬스케어 장비 및 용품,영원한자유작전-트랜스사하라,-0.14000000000000057,-0.04000000000000625,-0.2600000000000051,-0.030000000000001137,-0.15000000000000568,0.1280000000000001,-109.37500000000036,-31.250000000004857,-203.1250000000038
41,WFC,Wells Fargo & Co,은행,영원한자유작전-트랜스사하라,0.10999999999999943,-0.02999999999999403,-0.25,-0.10000000000000142,-0.00999999999999801,-0.002000000000001023,-5499.999999997158,1499.999999998934,12499.999999993604
42,BHP,BHP Group Ltd ADR,메탈&마이닝,영원한자유작전-트랜스사하라,0.030000000000001137,0.35999999999999943,0.3500000000000014,-0.1599999999999966,-0.28000000000000114,-0.00199999999999676,-1500.000000002487,-18000.000000029133,-17500.00000002842
