,Symbol,Name,Industry,Name_of_war,change_a1,change_a2,change_a3,change_b1,change_b2,avg.change,index_d1,index_d2,index_d3
10,PEP,PepsiCo Inc,음료,이란-PJAK충돌,0.4399999999999977,-0.3999999999999986,0.6699999999999946,0.6000000000000014,0.10000000000000142,0.38800000000000096,113.40206185566923,-103.09278350515403,172.6804123711322
11,TXN,Texas Instruments Inc,반도체 및 반도체 장비,이란-PJAK충돌,0.5399999999999991,-0.08999999999999986,0.5300000000000011,0.05999999999999872,-0.03999999999999915,0.2039999999999992,264.7058823529418,-44.11764705882363,259.803921568629
12,TSM,Taiwan Semiconductor Manufacturing Co Ltd ADR,반도체 및 반도체 장비,이란-PJAK충돌,-0.20999999999999908,-0.009999999999999787,0.15000000000000036,-0.02999999999999936,0.17999999999999972,-0.06199999999999957,338.70967741935567,16.129032258064285,-241.93548387097002
13,JPM,JPMorgan Chase & Co,은행,이란-PJAK충돌,0.30999999999999517,-0.9699999999999989,0.46999999999999886,-0.14000000000000057,-0.0800000000000054,0.18200000000000074,170.32967032966698,-532.9670329670301,258.24175824175654
14,JNJ,Johnson & Johnson,제약,이란-PJAK충돌,-0.529999999999994,1.2800000000000011,0.3400000000000034,0.1700000000000017,-0.0899999999999963,0.07600000000000193,-697.368421052606,1684.2105263157482,447.36842105262474
15,WMT,Walmart Inc,식품 및 약품소매,이란-PJAK충돌,-0.3999999999999986,-0.3999999999999986,0.0799999999999983,-0.14000000000000057,0.10000000000000142,0.09599999999999938,-416.6666666666679,-416.6666666666679,83.33333333333209
16,UNH,UnitedHealth Group Inc,헬스케어 업체 및 서비스,이란-PJAK충돌,0.30999999999999517,0.03999999999999915,0.6199999999999974,0.28999999999999915,-0.2700000000000031,0.12399999999999949,249.99999999999716,32.25806451612848,500.0
17,PG,Procter & Gamble Co,"개인, 가정 용품 및 서비스",이란-PJAK충돌,0.5100000000000051,-0.12000000000000455,0.3400000000000034,-0.44000000000000483,0.6099999999999994,-0.11000000000000085,-463.63636363636476,109.09090909091239,-309.0909090909098
18,DIS,Walt Disney Co,미디어 및 출판,이란-PJAK충돌,0.23999999999999844,0.07000000000000028,0.6699999999999982,-0.23999999999999844,0.029999999999997584,-0.051999999999998894,-461.5384615384683,-134.61538461538802,-1288.4615384615622
19,BAC,Bank of America Corp,은행,이란-PJAK충돌,0.0,-0.7199999999999989,0.35999999999999943,-0.3999999999999986,0.35999999999999943,0.022000000000001307,0.0,-3272.727272727073,1636.3636363635364
20,HD,Home Depot Inc,전문품 상점,이란-PJAK충돌,-0.21999999999999886,-0.6199999999999974,0.7100000000000009,0.03999999999999915,0.10999999999999943,0.3039999999999992,-72.36842105263139,-203.9473684210523,233.55263157894822
21,VZ,Verizon Communications Inc,통신 서비스,이란-PJAK충돌,-0.3100000000000023,-0.3200000000000003,0.20000000000000284,0.03999999999999915,0.14000000000000057,0.10999999999999943,-281.81818181818534,-290.90909090909264,181.81818181818534
22,XOM,Exxon Mobil Corp,오일 및 가스,이란-PJAK충돌,-0.37999999999999545,-0.0800000000000054,0.28000000000000114,-0.05999999999999517,0.14000000000000057,0.10800000000000268,-351.85185185183894,-74.07407407407723,259.2592592592539
23,KO,Coca-Cola Co,음료,이란-PJAK충돌,0.05000000000000071,-0.05999999999999872,-0.08999999999999986,0.11999999999999744,0.33999999999999986,0.0799999999999983,62.50000000000222,-75.0,-112.50000000000222
24,T,AT&T Inc,통신 서비스,이란-PJAK충돌,0.010000000000001563,-0.129999999999999,0.3099999999999987,0.05999999999999872,0.16000000000000014,0.06799999999999998,14.705882352943481,-191.1764705882339,455.88235294117476
25,TM,Toyota Motor Corp ADR,자동차 및 자동차 부품,이란-PJAK충돌,0.5800000000000125,0.010000000000005116,0.5,0.0799999999999983,-0.030000000000001137,0.2600000000000023,223.07692307692594,3.8461538461557803,192.30769230769062
26,ABT,Abbott Laboratories,헬스케어 장비 및 용품,이란-PJAK충돌,0.2699999999999996,-0.029999999999997584,0.20000000000000284,0.019999999999999574,0.11999999999999744,0.11000000000000085,245.4545454545432,-27.272727272724868,181.818181818183
27,NKE,Nike Inc Class B,섬유 및 의류,이란-PJAK충돌,-0.17999999999999972,-0.02999999999999936,0.1899999999999995,0.15000000000000036,0.08000000000000007,0.053999999999999916,-333.3333333333333,-55.555555555554456,351.85185185185145
28,CVX,Chevron Corp,오일 및 가스,이란-PJAK충돌,0.0,-0.17999999999999972,0.45000000000000284,0.29999999999999716,0.7299999999999969,0.00799999999999983,0.0,-2250.000000000044,5625.000000000155
29,ORCL,Oracle Corp,소프트웨어 및 IT서비스,이란-PJAK충돌,0.29999999999999893,-0.03999999999999915,0.16999999999999993,-0.09999999999999964,0.10999999999999943,0.024000000000000198,1249.9999999999852,-166.66666666666174,708.3333333333271
30,PFE,Pfizer Inc,제약,이란-PJAK충돌,-0.10999999999999943,-0.10000000000000142,0.010000000000005116,-0.09000000000000341,0.10999999999999943,0.0779999999999987,-141.02564102564264,-128.20512820513216,12.820512820519594
31,MRK,Merck & Co Inc,제약,이란-PJAK충돌,0.240000000000002,-0.5399999999999991,-0.10999999999999943,-0.010000000000005116,-0.37999999999999545,0.16799999999999785,142.85714285714587,-321.428571428575,-65.47619047619098
32,NVS,Novartis AG ADR,제약,이란-PJAK충돌,0.4200000000000017,-0.05000000000000426,0.6500000000000057,0.14999999999999858,0.39000000000000057,0.13400000000000034,313.432835820896,-37.31343283582398,485.07462686567465
33,ACN,Accenture PLC Class A,소프트웨어 및 IT서비스,이란-PJAK충돌,0.2099999999999973,0.129999999999999,0.5500000000000007,0.23000000000000043,-0.10000000000000142,0.16000000000000086,131.2499999999976,81.24999999999893,343.7499999999986
34,TMO,Thermo Fisher Scientific Inc,헬스케어 장비 및 용품,이란-PJAK충돌,0.46000000000000085,0.5799999999999983,0.33999999999999986,0.010000000000001563,0.490000000000002,0.270000000000001,170.37037037037004,214.81481481481336,125.9259259259254
35,LLY,Eli Lilly and Co,제약,이란-PJAK충돌,0.19999999999998863,-0.09999999999999432,0.20000000000000284,-1.0499999999999972,-0.20000000000000284,-0.6280000000000001,-31.847133757959966,15.923566878979983,-31.847133757962233
36,MCD,Mcdonald's Corp,호텔 및 엔터테인먼트,이란-PJAK충돌,0.16000000000000014,0.38000000000000256,0.5700000000000003,-0.129999999999999,0.3099999999999987,0.09200000000000016,173.9130434782607,413.04347826087155,619.5652173913035
37,DHR,Danaher Corp,헬스케어 장비 및 용품,이란-PJAK충돌,-0.05999999999999872,0.14000000000000057,0.120000000000001,0.10999999999999943,0.21999999999999886,0.15999999999999942,-37.49999999999933,87.50000000000068,75.00000000000088
38,WFC,Wells Fargo & Co,은행,이란-PJAK충돌,0.26000000000000156,-0.41000000000000014,0.05000000000000071,-0.03999999999999915,-0.17999999999999972,0.0020000000000003127,12999.999999998045,-20499.999999996802,2499.999999999645
39,BHP,BHP Group Ltd ADR,메탈&마이닝,이란-PJAK충돌,0.16000000000000014,0.060000000000002274,0.010000000000001563,-0.10999999999999943,-0.00999999999999801,0.039999999999999855,400.00000000000176,150.00000000000622,25.000000000003997
